2024-11-23 11:08:20,277 - INFO - 不同epoch对比实验
2024-11-23 11:08:20,277 - INFO - Loading and preprocessing data...
2024-11-23 11:08:23,373 - INFO - Training Original_RNN with 20 epochs, learning rate 0.001...
2024-11-23 11:14:03,853 - INFO - Epoch 29/100, Train Loss: 0.1295, Val Loss: 0.1785
2024-11-23 11:14:10,854 - INFO - Epoch 30/100, Train Loss: 0.1375, Val Loss: 0.1275
2024-11-23 11:14:17,930 - INFO - Epoch 31/100, Train Loss: 0.1292, Val Loss: 0.1266
2024-11-23 11:14:24,939 - INFO - Epoch 32/100, Train Loss: 0.1250, Val Loss: 0.1242
2024-11-23 11:14:31,442 - INFO - Epoch 33/100, Train Loss: 0.1235, Val Loss: 0.1246
2024-11-23 11:14:37,941 - INFO - Epoch 34/100, Train Loss: 0.1269, Val Loss: 0.1274
2024-11-23 11:14:44,179 - INFO - Epoch 35/100, Train Loss: 0.1232, Val Loss: 0.1237
2024-11-23 11:14:50,699 - INFO - Epoch 36/100, Train Loss: 0.1221, Val Loss: 0.1232
2024-11-23 11:14:57,095 - INFO - Epoch 37/100, Train Loss: 0.1196, Val Loss: 0.1236
2024-11-23 11:15:03,972 - INFO - Epoch 38/100, Train Loss: 0.1186, Val Loss: 0.1299
2024-11-23 11:15:10,651 - INFO - Epoch 39/100, Train Loss: 0.1162, Val Loss: 0.1272
2024-11-23 11:15:17,244 - INFO - Epoch 40/100, Train Loss: 0.1162, Val Loss: 0.1257
2024-11-23 11:15:23,614 - INFO - Epoch 41/100, Train Loss: 0.1178, Val Loss: 0.1239
2024-11-23 11:15:30,092 - INFO - Epoch 42/100, Train Loss: 0.1158, Val Loss: 0.1244
2024-11-23 11:15:36,531 - INFO - Epoch 43/100, Train Loss: 0.1145, Val Loss: 0.1281
2024-11-23 11:15:39,465 - INFO - Epoch 44/100, Train Loss: 0.1143, Val Loss: 0.1334
2024-11-23 11:15:42,392 - INFO - Epoch 45/100, Train Loss: 0.1282, Val Loss: 0.1286
2024-11-23 11:15:45,323 - INFO - Epoch 46/100, Train Loss: 0.1230, Val Loss: 0.1296
2024-11-23 11:15:48,249 - INFO - Epoch 47/100, Train Loss: 0.1192, Val Loss: 0.1253
2024-11-23 11:15:51,177 - INFO - Epoch 48/100, Train Loss: 0.1150, Val Loss: 0.1230
2024-11-23 11:15:55,896 - INFO - Epoch 49/100, Train Loss: 0.1159, Val Loss: 0.1250
2024-11-23 11:15:58,827 - INFO - Epoch 50/100, Train Loss: 0.1261, Val Loss: 0.1271
2024-11-23 11:16:01,754 - INFO - Epoch 51/100, Train Loss: 0.1372, Val Loss: 0.1306
2024-11-23 11:16:04,746 - INFO - Epoch 52/100, Train Loss: 0.1343, Val Loss: 0.1267
2024-11-23 11:16:07,681 - INFO - Epoch 53/100, Train Loss: 0.1306, Val Loss: 0.1225
2024-11-23 11:16:10,613 - INFO - Epoch 54/100, Train Loss: 0.1232, Val Loss: 0.1259
2024-11-23 11:16:13,608 - INFO - Epoch 55/100, Train Loss: 0.1213, Val Loss: 0.1298
2024-11-23 11:16:16,534 - INFO - Epoch 56/100, Train Loss: 0.1188, Val Loss: 0.1290
2024-11-23 11:16:19,466 - INFO - Epoch 57/100, Train Loss: 0.1178, Val Loss: 0.1296
2024-11-23 11:16:22,393 - INFO - Epoch 58/100, Train Loss: 0.1138, Val Loss: 0.1338
2024-11-23 11:16:25,327 - INFO - Epoch 59/100, Train Loss: 0.1136, Val Loss: 0.1329
2024-11-23 11:16:28,259 - INFO - Epoch 60/100, Train Loss: 0.1093, Val Loss: 0.1308
2024-11-23 11:16:31,189 - INFO - Epoch 61/100, Train Loss: 0.1075, Val Loss: 0.1361
2024-11-23 11:16:34,123 - INFO - Epoch 62/100, Train Loss: 0.1065, Val Loss: 0.1385
2024-11-23 11:16:37,051 - INFO - Epoch 63/100, Train Loss: 0.1048, Val Loss: 0.1366
2024-11-23 11:16:39,981 - INFO - Epoch 64/100, Train Loss: 0.1049, Val Loss: 0.1332
2024-11-23 11:16:42,908 - INFO - Epoch 65/100, Train Loss: 0.1032, Val Loss: 0.1349
2024-11-23 11:16:45,837 - INFO - Epoch 66/100, Train Loss: 0.1008, Val Loss: 0.1389
2024-11-23 11:16:51,344 - INFO - Epoch 67/100, Train Loss: 0.1017, Val Loss: 0.1377
2024-11-23 11:16:55,600 - INFO - Epoch 68/100, Train Loss: 0.1039, Val Loss: 0.1420
2024-11-23 11:17:01,457 - INFO - Epoch 69/100, Train Loss: 0.0976, Val Loss: 0.1371
2024-11-23 11:17:08,105 - INFO - Epoch 70/100, Train Loss: 0.0971, Val Loss: 0.1391
2024-11-23 11:17:15,097 - INFO - Epoch 71/100, Train Loss: 0.0998, Val Loss: 0.1365
2024-11-23 11:17:22,373 - INFO - Epoch 72/100, Train Loss: 0.0973, Val Loss: 0.1388
2024-11-23 11:17:29,377 - INFO - Epoch 73/100, Train Loss: 0.1025, Val Loss: 0.1395
2024-11-23 11:17:35,947 - INFO - Epoch 74/100, Train Loss: 0.0965, Val Loss: 0.1432
2024-11-23 11:17:42,938 - INFO - Epoch 75/100, Train Loss: 0.0934, Val Loss: 0.1434
2024-11-23 11:17:49,762 - INFO - Epoch 76/100, Train Loss: 0.0967, Val Loss: 0.1391
2024-11-23 11:17:56,263 - INFO - Epoch 77/100, Train Loss: 0.0984, Val Loss: 0.1367
2024-11-23 11:18:02,465 - INFO - Epoch 78/100, Train Loss: 0.1094, Val Loss: 0.1367
2024-11-23 11:18:08,987 - INFO - Epoch 79/100, Train Loss: 0.1008, Val Loss: 0.1396
2024-11-23 11:18:15,287 - INFO - Epoch 80/100, Train Loss: 0.1169, Val Loss: 0.1397
2024-11-23 11:18:22,086 - INFO - Epoch 81/100, Train Loss: 0.1074, Val Loss: 0.1359
2024-11-23 11:18:28,457 - INFO - Epoch 82/100, Train Loss: 0.1010, Val Loss: 0.1409
2024-11-23 11:18:34,807 - INFO - Epoch 83/100, Train Loss: 0.1013, Val Loss: 0.1452
2024-11-23 11:18:41,305 - INFO - Epoch 84/100, Train Loss: 0.0986, Val Loss: 0.1444
2024-11-23 11:18:47,635 - INFO - Epoch 85/100, Train Loss: 0.0986, Val Loss: 0.1446
2024-11-23 11:18:54,170 - INFO - Epoch 86/100, Train Loss: 0.0974, Val Loss: 0.1418
2024-11-23 11:19:00,570 - INFO - Epoch 87/100, Train Loss: 0.1005, Val Loss: 0.1443
2024-11-23 11:19:07,317 - INFO - Epoch 88/100, Train Loss: 0.0988, Val Loss: 0.1332
2024-11-23 11:19:13,897 - INFO - Epoch 89/100, Train Loss: 0.1001, Val Loss: 0.1428
2024-11-23 11:19:20,516 - INFO - Epoch 90/100, Train Loss: 0.1155, Val Loss: 0.1416
2024-11-23 11:19:27,771 - INFO - Epoch 91/100, Train Loss: 0.1255, Val Loss: 0.1417
2024-11-23 11:19:35,161 - INFO - Epoch 92/100, Train Loss: 0.1196, Val Loss: 0.1351
2024-11-23 11:19:42,582 - INFO - Epoch 93/100, Train Loss: 0.1157, Val Loss: 0.1378
2024-11-23 11:19:50,089 - INFO - Epoch 94/100, Train Loss: 0.1101, Val Loss: 0.1334
2024-11-23 11:19:57,537 - INFO - Epoch 95/100, Train Loss: 0.1059, Val Loss: 0.1331
2024-11-23 11:20:04,242 - INFO - Epoch 96/100, Train Loss: 0.1100, Val Loss: 0.1313
2024-11-23 11:20:11,463 - INFO - Epoch 97/100, Train Loss: 0.1082, Val Loss: 0.1354
2024-11-23 11:20:18,100 - INFO - Epoch 98/100, Train Loss: 0.1038, Val Loss: 0.1367
2024-11-23 11:20:25,165 - INFO - Epoch 99/100, Train Loss: 0.1044, Val Loss: 0.1371
2024-11-23 11:20:32,312 - INFO - Epoch 100/100, Train Loss: 0.1069, Val Loss: 0.1389
2024-11-23 11:20:33,499 - INFO - Original_RNN Test Loss: 0.1546
2024-11-23 11:20:33,660 - INFO - Loading and preprocessing data...
2024-11-23 11:20:36,673 - INFO - Training Original_RNN with 300 epochs, learning rate 0.001...
2024-11-23 11:20:43,973 - INFO - Epoch 1/300, Train Loss: 0.1586, Val Loss: 0.1219
2024-11-23 11:20:50,962 - INFO - Epoch 2/300, Train Loss: 0.1411, Val Loss: 0.1189
2024-11-23 11:20:57,400 - INFO - Epoch 3/300, Train Loss: 0.1373, Val Loss: 0.1184
2024-11-23 11:21:03,902 - INFO - Epoch 4/300, Train Loss: 0.1319, Val Loss: 0.1191
2024-11-23 11:21:10,588 - INFO - Epoch 5/300, Train Loss: 0.1285, Val Loss: 0.1231
2024-11-23 11:21:16,984 - INFO - Epoch 6/300, Train Loss: 0.1271, Val Loss: 0.1163
2024-11-23 11:21:23,601 - INFO - Epoch 7/300, Train Loss: 0.1230, Val Loss: 0.1180
2024-11-23 11:21:29,983 - INFO - Epoch 8/300, Train Loss: 0.1209, Val Loss: 0.1143
2024-11-23 11:21:36,559 - INFO - Epoch 9/300, Train Loss: 0.1209, Val Loss: 0.1207
2024-11-23 11:21:43,039 - INFO - Epoch 10/300, Train Loss: 0.1268, Val Loss: 0.1162
2024-11-23 11:21:49,453 - INFO - Epoch 11/300, Train Loss: 0.1222, Val Loss: 0.1161
2024-11-23 11:21:55,862 - INFO - Epoch 12/300, Train Loss: 0.1193, Val Loss: 0.1208
2024-11-23 11:22:02,411 - INFO - Epoch 13/300, Train Loss: 0.1149, Val Loss: 0.1200
2024-11-23 11:22:09,114 - INFO - Epoch 14/300, Train Loss: 0.1119, Val Loss: 0.1225
2024-11-23 11:22:15,550 - INFO - Epoch 15/300, Train Loss: 0.1104, Val Loss: 0.1312
2024-11-23 11:22:22,137 - INFO - Epoch 16/300, Train Loss: 0.1080, Val Loss: 0.1211
2024-11-23 11:22:28,680 - INFO - Epoch 17/300, Train Loss: 0.1035, Val Loss: 0.1272
2024-11-23 11:22:35,243 - INFO - Epoch 18/300, Train Loss: 0.1047, Val Loss: 0.1308
2024-11-23 11:22:41,871 - INFO - Epoch 19/300, Train Loss: 0.1059, Val Loss: 0.1237
2024-11-23 11:22:48,139 - INFO - Epoch 20/300, Train Loss: 0.1054, Val Loss: 0.1267
2024-11-23 11:22:54,556 - INFO - Epoch 21/300, Train Loss: 0.1006, Val Loss: 0.1284
2024-11-23 11:23:00,815 - INFO - Epoch 22/300, Train Loss: 0.1015, Val Loss: 0.1294
2024-11-23 11:23:07,022 - INFO - Epoch 23/300, Train Loss: 0.1009, Val Loss: 0.1333
2024-11-23 11:23:13,598 - INFO - Epoch 24/300, Train Loss: 0.0945, Val Loss: 0.1324
2024-11-23 11:23:20,165 - INFO - Epoch 25/300, Train Loss: 0.0959, Val Loss: 0.1339
2024-11-23 11:23:27,193 - INFO - Epoch 26/300, Train Loss: 0.0928, Val Loss: 0.1265
2024-11-23 11:23:34,055 - INFO - Epoch 27/300, Train Loss: 0.0934, Val Loss: 0.1317
2024-11-23 11:23:40,599 - INFO - Epoch 28/300, Train Loss: 0.0881, Val Loss: 0.1381
2024-11-23 11:23:47,630 - INFO - Epoch 29/300, Train Loss: 0.0994, Val Loss: 0.1319
2024-11-23 11:23:54,091 - INFO - Epoch 30/300, Train Loss: 0.0977, Val Loss: 0.1321
2024-11-23 11:24:01,007 - INFO - Epoch 31/300, Train Loss: 0.0975, Val Loss: 0.1345
2024-11-23 11:24:08,079 - INFO - Epoch 32/300, Train Loss: 0.0920, Val Loss: 0.1332
2024-11-23 11:24:14,599 - INFO - Epoch 33/300, Train Loss: 0.0993, Val Loss: 0.1318
2024-11-23 11:24:21,088 - INFO - Epoch 34/300, Train Loss: 0.0975, Val Loss: 0.1361
